"method","model","year","mtraits","trait","chr","position","chr2","position2","nearest_marker","qtl_lod","marker_variance","qtl_pvalue","model_variance","interval","position_consensus","mtraits_trait","model_idx","class","color","stroke_color","model_cols"
"fakeqtl","2013","","num_seeds","num_seeds",4,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","num_seeds","num_seeds",4,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","num_seeds","num_seeds",5,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","num_seeds","num_seeds",5,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","num_seeds","num_seeds",5,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","num_seeds","num_seeds",5,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","num_seeds","num_seeds",6,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","num_seeds","num_seeds",6,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","num_seeds","num_seeds",6,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","num_seeds","num_seeds",6,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","num_seeds","num_seeds",7,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","num_seeds","num_seeds",7,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","num_seeds","num_seeds",7,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","num_seeds","num_seeds",7,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","num_seeds","num_seeds",8,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","num_seeds","num_seeds",8,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","num_seeds","num_seeds",8,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","num_seeds","num_seeds",8,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","num_seeds","num_seeds",9,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","num_seeds","num_seeds",9,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","num_seeds","num_seeds",9,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","num_seeds","num_seeds",9,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","num_seeds","num_seeds",10,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","num_seeds","num_seeds",10,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","num_seeds","num_seeds",10,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","num_seeds","num_seeds",10,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","num_seeds","num_seeds",11,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","num_seeds","num_seeds",11,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","num_seeds","num_seeds",11,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","num_seeds","num_seeds",11,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","num_seeds","num_seeds",12,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","num_seeds","num_seeds",12,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","num_seeds","num_seeds",12,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","num_seeds","num_seeds",12,-1,NA,NA,"marker--fake--trait--num_seeds",0,0,0,0,0,-1,"num_seedsnum_seeds",4,"","transparent","transparent","transparent"
