"method","model","year","mtraits","trait","chr","position","chr2","position2","nearest_marker","qtl_lod","marker_variance","qtl_pvalue","model_variance","interval","position_consensus","mtraits_trait","model_idx","class","color","stroke_color","model_cols"
"fakeqtl","2012","","berry_length","berry_length",8,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_length","berry_length",8,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_length","berry_length",8,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_length","berry_length",9,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_length","berry_length",9,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_length","berry_length",9,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_length","berry_length",9,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_length","berry_length",10,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_length","berry_length",10,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_length","berry_length",10,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_length","berry_length",10,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_length","berry_length",11,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_length","berry_length",11,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_length","berry_length",11,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_length","berry_length",11,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_length","berry_length",12,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_length","berry_length",12,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_length","berry_length",12,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_length","berry_length",12,-1,NA,NA,"marker--fake--trait--berry_length",0,0,0,0,0,-1,"berry_lengthberry_length",4,"","transparent","transparent","transparent"
