"method","model","year","mtraits","trait","chr","position","chr2","position2","nearest_marker","qtl_lod","marker_variance","qtl_pvalue","model_variance","interval","position_consensus","mtraits_trait","model_idx","class","color","stroke_color","model_cols"
"fakeqtl","2012","","berry_weight","berry_weight",7,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_weight","berry_weight",7,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_weight","berry_weight",7,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_weight","berry_weight",8,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_weight","berry_weight",8,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_weight","berry_weight",8,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_weight","berry_weight",8,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_weight","berry_weight",9,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_weight","berry_weight",9,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_weight","berry_weight",9,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_weight","berry_weight",9,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_weight","berry_weight",10,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_weight","berry_weight",10,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_weight","berry_weight",10,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_weight","berry_weight",10,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_weight","berry_weight",11,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_weight","berry_weight",11,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_weight","berry_weight",11,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_weight","berry_weight",11,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",4,"","transparent","transparent","transparent"
"fakeqtl","2011","","berry_weight","berry_weight",12,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",1,"","transparent","transparent","transparent"
"fakeqtl","2012","","berry_weight","berry_weight",12,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",2,"","transparent","transparent","transparent"
"fakeqtl","2013","","berry_weight","berry_weight",12,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",3,"","transparent","transparent","transparent"
"fakeqtl","all-years","","berry_weight","berry_weight",12,-1,NA,NA,"marker--fake--trait--berry_weight",0,0,0,0,0,-1,"berry_weightberry_weight",4,"","transparent","transparent","transparent"
